-989,96,29=EMERALD_ORE
-565,67,185=COAL_ORE
598,88,1365=EMERALD_ORE
-1579,91,750=EMERALD_ORE
-1507,53,1062=IRON_ORE
-1276,48,1081=IRON_ORE
642,81,1320=IRON_ORE
-1191,87,956=IRON_ORE
-1205,60,1083=IRON_ORE
-1447,69,1265=DIAMOND_ORE
-708,43,-193=IRON_ORE
-1008,67,290=IRON_ORE
439,77,1207=EMERALD_ORE
1105,146,1112=DIAMOND_ORE
-1534,84,947=IRON_ORE
1138,134,653=DIAMOND_ORE
-1504,69,1193=DIAMOND_ORE
418,73,1149=COAL_ORE
286,22,-3582=GOLD_ORE
901,88,824=IRON_ORE
-776,62,1173=EMERALD_ORE
-5,35,-3264=GOLD_ORE
-1534,96,272=EMERALD_ORE
-63,24,-417=DIAMOND_ORE
-1489,63,1295=GOLD_ORE
-1071,55,337=DIAMOND_ORE
-1265,47,1300=IRON_ORE
-1355,108,1376=IRON_ORE
-423,54,1297=EMERALD_ORE
685,98,1217=IRON_ORE
498,70,1269=EMERALD_ORE
-940,49,-219=IRON_ORE
-599,62,637=COAL_ORE
-1565,52,1237=DIAMOND_ORE
-1206,57,1082=IRON_ORE
-1210,90,968=IRON_ORE
-641,65,1267=EMERALD_ORE
885,142,1154=DIAMOND_ORE
658,68,992=IRON_ORE
-597,49,-176=IRON_ORE
657,68,991=IRON_ORE
451,77,1287=EMERALD_ORE
-993,98,7=EMERALD_ORE
1147,138,989=DIAMOND_ORE
-1312,27,1335=IRON_ORE
895,94,984=IRON_ORE
-1314,127,1311=IRON_ORE
-1379,57,1254=IRON_ORE
-26,55,-645=IRON_ORE
499,73,1270=EMERALD_ORE
272,21,-3586=GOLD_ORE
-1483,63,1273=DIAMOND_ORE
-991,97,14=EMERALD_ORE
-1230,99,889=IRON_ORE
885,141,1153=DIAMOND_ORE
-1493,58,972=EMERALD_ORE
1105,145,1111=DIAMOND_ORE
921,98,812=DIAMOND_ORE
118,35,1033=EMERALD_ORE
-1531,62,885=EMERALD_ORE
-1002,62,276=IRON_ORE
-1372,51,1114=IRON_ORE
-1547,63,1264=DIAMOND_ORE
862,91,1034=IRON_ORE
-1370,51,1112=IRON_ORE
-1512,96,359=EMERALD_ORE
-310,63,1256=EMERALD_ORE
-941,57,1291=EMERALD_ORE
-1415,54,1015=IRON_ORE
-1001,61,335=IRON_ORE
-978,73,735=COAL_ORE
-504,57,687=COAL_ORE
-1358,96,950=IRON_ORE
-1467,63,1273=DIAMOND_ORE
-1294,121,1313=IRON_ORE
53,51,-383=IRON_ORE
109,55,1279=EMERALD_ORE
-1177,60,1224=IRON_ORE
-1306,92,-2=EMERALD_ORE
-1351,99,39=IRON_ORE
892,148,1197=DIAMOND_ORE
-1441,96,273=EMERALD_ORE
-1101,95,4=IRON_ORE
846,92,837=IRON_ORE
883,148,1163=DIAMOND_ORE
264,20,-3581=DIAMOND_ORE
603,68,1309=IRON_ORE
-1273,51,1080=IRON_ORE
-1227,87,1157=IRON_ORE
277,64,875=EMERALD_ORE
-1202,158,-342=DIAMOND_ORE
-989,95,34=EMERALD_ORE
-1165,65,1171=IRON_ORE
-960,93,168=EMERALD_ORE
-985,76,-237=IRON_ORE
640,78,1319=IRON_ORE
550,101,1396=EMERALD_ORE
-227,62,1105=EMERALD_ORE
955,123,706=DIAMOND_ORE
-1493,63,1315=DIAMOND_ORE
838,99,843=IRON_ORE
811,82,1011=IRON_ORE
-1186,68,1213=IRON_ORE
504,76,1150=EMERALD_ORE
-87,49,1279=EMERALD_ORE
285,18,-3408=GOLD_ORE
-1289,86,1004=IRON_ORE
1064,152,1165=DIAMOND_ORE
-874,23,-208=IRON_ORE
-933,57,1195=EMERALD_ORE
1139,135,650=DIAMOND_ORE
-507,57,196=COAL_ORE
1062,152,1163=DIAMOND_ORE
651,85,1184=IRON_ORE
-1403,93,86=EMERALD_ORE
86,107,-3337=DIAMOND_ORE
-1195,65,1185=IRON_ORE
845,93,837=IRON_ORE
-1532,64,881=EMERALD_ORE
-1467,51,1064=IRON_ORE
646,72,1305=IRON_ORE
-1628,61,980=IRON_ORE
351,58,1121=COAL_ORE
-1468,51,1057=IRON_ORE
-575,65,1313=EMERALD_ORE
-900,31,-185=IRON_ORE
-1214,92,55=EMERALD_ORE
333,45,866=COAL_ORE
-959,94,168=EMERALD_ORE
-87,48,1284=EMERALD_ORE
806,139,1059=DIAMOND_ORE
276,21,-3586=GOLD_ORE
-1544,73,1280=DIAMOND_ORE
652,88,1352=EMERALD_ORE
-89,49,1279=EMERALD_ORE
-1556,69,865=EMERALD_ORE
-1419,79,564=EMERALD_ORE
-1384,63,661=EMERALD_ORE
-1290,83,1002=IRON_ORE
-1619,63,633=EMERALD_ORE
-1298,12,1314=GOLD_ORE
153,79,-525=IRON_ORE
-1191,88,957=IRON_ORE
-4,33,-3263=GOLD_ORE
-1330,97,102=IRON_ORE
450,70,1191=COAL_ORE
-1580,71,951=IRON_ORE
-576,65,1315=EMERALD_ORE
-592,62,134=IRON_ORE
-1513,54,895=EMERALD_ORE
956,128,639=GOLD_ORE
-1271,92,791=EMERALD_ORE
-45,27,-3360=GOLD_ORE
-1477,52,922=IRON_ORE
-1448,58,974=EMERALD_ORE
-1305,15,1289=GOLD_ORE
439,82,1256=EMERALD_ORE
-162,61,1108=EMERALD_ORE
-33,54,-633=IRON_ORE
-1257,37,1315=IRON_ORE
-1528,54,822=IRON_ORE
-989,95,32=EMERALD_ORE
-261,61,1264=EMERALD_ORE
1034,127,582=GOLD_ORE
491,76,1155=EMERALD_ORE
-937,46,-217=IRON_ORE
-191,52,1292=EMERALD_ORE
-1265,98,801=EMERALD_ORE
685,80,1235=IRON_ORE
-936,57,1233=EMERALD_ORE
806,138,1058=DIAMOND_ORE
-1265,57,1018=IRON_ORE
-1530,58,894=EMERALD_ORE
494,78,1146=COAL_ORE
-300,58,1264=EMERALD_ORE
928,91,958=IRON_ORE
-989,95,33=EMERALD_ORE
-953,82,-265=IRON_ORE
576,72,1391=EMERALD_ORE
-1262,96,1175=IRON_ORE
-1279,2,1291=DIAMOND_ORE
-1031,65,500=COAL_ORE
-1270,59,1072=IRON_ORE
336,51,882=COAL_ORE
-1278,65,1013=IRON_ORE
907,88,822=IRON_ORE
-975,89,-299=IRON_ORE
-1265,3,1331=GOLD_ORE
-1231,78,896=IRON_ORE
151,40,1019=EMERALD_ORE
-1514,55,881=EMERALD_ORE
643,91,908=IRON_ORE
-153,154,-3200=DIAMOND_ORE
411,80,1117=COAL_ORE
-1595,63,621=EMERALD_ORE
-1193,62,1070=IRON_ORE
-1538,64,707=EMERALD_ORE
-1473,55,925=IRON_ORE
-1142,65,1261=IRON_ORE
-212,63,1110=EMERALD_ORE
421,33,892=IRON_ORE
487,71,1211=EMERALD_ORE
-1561,63,1230=DIAMOND_ORE
-1191,62,1068=IRON_ORE
394,93,1192=COAL_ORE
-1338,100,1378=IRON_ORE
-872,26,-206=IRON_ORE
-1101,94,5=IRON_ORE
-718,59,1273=EMERALD_ORE
-1529,60,889=EMERALD_ORE
367,62,1142=COAL_ORE
-848,63,629=COAL_ORE
-1531,63,887=EMERALD_ORE
-1016,64,321=EMERALD_ORE
-1428,95,362=EMERALD_ORE
-1298,6,1311=DIAMOND_ORE
-1411,68,1220=IRON_ORE
-857,59,776=COAL_ORE
-364,54,1264=EMERALD_ORE
-1513,45,896=EMERALD_ORE
-874,77,457=COAL_ORE
-1527,59,830=IRON_ORE
-1214,66,950=IRON_ORE
-1526,52,1078=IRON_ORE
-978,90,-301=IRON_ORE
-1348,100,43=IRON_ORE
-1505,59,803=EMERALD_ORE
-589,62,1212=EMERALD_ORE
-1191,75,552=COAL_ORE
-1325,21,1316=IRON_ORE
-1225,144,-218=DIAMOND_ORE
1135,132,667=DIAMOND_ORE
-588,62,1210=EMERALD_ORE
814,140,1076=DIAMOND_ORE
-608,47,-188=IRON_ORE
-1140,66,1261=IRON_ORE
-976,90,-300=IRON_ORE
620,75,1323=IRON_ORE
489,86,1140=EMERALD_ORE
-45,23,-397=IRON_ORE
-1333,69,883=IRON_ORE
706,72,987=IRON_ORE
870,89,923=IRON_ORE
705,72,986=IRON_ORE
675,85,1047=IRON_ORE
-1285,87,1003=IRON_ORE
-1280,56,1209=IRON_ORE
649,86,1351=EMERALD_ORE
-507,58,695=COAL_ORE
-1542,64,1239=DIAMOND_ORE
-1468,53,1056=IRON_ORE
-1507,70,1158=IRON_ORE
-721,63,1325=EMERALD_ORE
438,79,1207=EMERALD_ORE
-1475,51,839=EMERALD_ORE
631,87,909=IRON_ORE
-589,63,186=COAL_ORE
806,141,1061=DIAMOND_ORE
-1619,86,1248=DIAMOND_ORE
497,80,1395=EMERALD_ORE
-779,59,787=COAL_ORE
-149,60,-514=IRON_ORE
-958,95,168=EMERALD_ORE
-1533,94,271=EMERALD_ORE
-1394,98,1002=IRON_ORE
-1375,49,1336=IRON_ORE
397,90,1191=COAL_ORE
-1005,110,-217=DIAMOND_ORE
-1007,67,362=IRON_ORE
442,70,1111=COAL_ORE
-1215,48,1069=IRON_ORE
-995,98,4=EMERALD_ORE
957,128,640=GOLD_ORE
-1440,40,1137=IRON_ORE
-959,94,166=EMERALD_ORE
-60,165,-3604=GOLD_ORE
494,83,1396=EMERALD_ORE
-1002,63,281=IRON_ORE
805,140,1058=DIAMOND_ORE
-1343,54,1128=IRON_ORE
-1365,114,1316=IRON_ORE
-1222,148,-212=DIAMOND_ORE
745,81,985=IRON_ORE
939,116,789=DIAMOND_ORE
-1287,53,1077=IRON_ORE
-1278,47,1257=IRON_ORE
-190,51,1289=EMERALD_ORE
1062,153,1164=DIAMOND_ORE
-1456,71,994=EMERALD_ORE
-1410,127,785=EMERALD_ORE
1056,123,662=DIAMOND_ORE
670,88,1050=IRON_ORE
-1017,65,342=IRON_ORE
893,89,986=IRON_ORE
-850,63,487=COAL_ORE
-1331,4,1314=GOLD_ORE
-1539,57,728=EMERALD_ORE
-656,60,1089=EMERALD_ORE
754,80,1099=DIAMOND_ORE
-1599,74,955=IRON_ORE
-1011,59,262=IRON_ORE
-661,64,1040=COAL_ORE
410,79,1184=COAL_ORE
-1521,48,905=EMERALD_ORE
581,71,1303=EMERALD_ORE
-669,60,1147=EMERALD_ORE
-1008,66,346=IRON_ORE
138,33,1020=EMERALD_ORE
-1368,111,1314=IRON_ORE
-856,59,775=COAL_ORE
-1200,84,1367=IRON_ORE
1125,137,644=DIAMOND_ORE
-695,59,985=COAL_ORE
-1589,92,748=EMERALD_ORE
-1299,82,877=IRON_ORE
-1317,125,1311=IRON_ORE
-1217,48,1055=IRON_ORE
-1333,4,1316=GOLD_ORE
-78,52,-679=IRON_ORE
-1401,94,87=EMERALD_ORE
-1390,57,1209=IRON_ORE
-1315,125,1309=IRON_ORE
647,79,1319=IRON_ORE
509,86,1147=EMERALD_ORE
-999,100,-9=EMERALD_ORE
-1409,125,783=EMERALD_ORE
-1345,53,1133=IRON_ORE
-524,16,-50=DIAMOND_ORE
-1467,63,1298=DIAMOND_ORE
-1641,57,988=IRON_ORE
-1269,27,1307=GOLD_ORE
-593,59,1379=EMERALD_ORE
-1457,60,974=EMERALD_ORE
104,59,-3352=DIAMOND_ORE
-793,44,-144=IRON_ORE
-1522,62,888=EMERALD_ORE
-1524,61,831=IRON_ORE
-1517,96,276=EMERALD_ORE
-1009,96,95=EMERALD_ORE
-1526,63,1242=DIAMOND_ORE
745,82,985=IRON_ORE
-1350,100,42=IRON_ORE
-95,19,-455=DIAMOND_ORE
625,86,1036=IRON_ORE
409,89,1157=COAL_ORE
401,44,862=IRON_ORE
-1255,99,30=IRON_ORE
-1016,97,100=EMERALD_ORE
-1268,57,1078=IRON_ORE
344,51,857=COAL_ORE
927,93,958=IRON_ORE
336,52,883=COAL_ORE
-1597,73,1307=DIAMOND_ORE
410,82,1117=COAL_ORE
-1267,42,1302=IRON_ORE
107,37,-3428=DIAMOND_ORE
155,42,1029=EMERALD_ORE
-1231,98,889=IRON_ORE
-1001,96,92=EMERALD_ORE
445,77,1286=EMERALD_ORE
594,94,1374=EMERALD_ORE
-537,60,684=COAL_ORE
-1336,107,-1=EMERALD_ORE
-1441,86,1200=IRON_ORE
-152,63,-514=IRON_ORE
649,83,1320=IRON_ORE
-1524,53,898=EMERALD_ORE
-1251,60,1031=IRON_ORE
-1321,25,1297=GOLD_ORE
-1314,7,1328=IRON_ORE
-1209,70,1216=IRON_ORE
-533,61,1347=EMERALD_ORE
883,117,661=DIAMOND_ORE
452,68,1170=EMERALD_ORE
-1010,56,335=DIAMOND_ORE
-1500,63,1168=DIAMOND_ORE
770,79,1033=DIAMOND_ORE
-1074,56,784=EMERALD_ORE
345,42,868=COAL_ORE
-1421,38,1136=IRON_ORE
-1288,55,1053=IRON_ORE
1075,125,609=DIAMOND_ORE
882,117,660=DIAMOND_ORE
-1006,60,268=IRON_ORE
-1004,62,325=DIAMOND_ORE
1138,133,656=DIAMOND_ORE
769,79,1031=DIAMOND_ORE
866,90,919=IRON_ORE
-1502,63,1357=DIAMOND_ORE
-1500,65,1167=DIAMOND_ORE
881,117,659=DIAMOND_ORE
895,90,980=IRON_ORE
-1338,112,-2=EMERALD_ORE
-508,58,696=COAL_ORE
-1623,60,976=IRON_ORE
902,123,717=DIAMOND_ORE
-182,51,1296=EMERALD_ORE
-1017,56,262=IRON_ORE
-1621,60,975=IRON_ORE
-1495,64,1319=DIAMOND_ORE
812,84,1013=IRON_ORE
-1385,96,1004=IRON_ORE
881,147,1183=DIAMOND_ORE
-1259,36,1322=IRON_ORE
-1003,59,334=DIAMOND_ORE
886,147,1193=DIAMOND_ORE
-1017,92,-220=IRON_ORE
-355,83,973=EMERALD_ORE
885,147,1191=DIAMOND_ORE
-537,13,-42=DIAMOND_ORE
-1211,50,1064=IRON_ORE
-1488,89,992=IRON_ORE
-1026,121,-349=IRON_ORE
-1182,104,1029=IRON_ORE
-1474,53,1060=IRON_ORE
903,123,718=DIAMOND_ORE
498,75,1268=EMERALD_ORE
119,51,1174=EMERALD_ORE
-1014,62,342=IRON_ORE
-1465,71,886=IRON_ORE
-1498,44,894=EMERALD_ORE
-451,64,1137=EMERALD_ORE
442,71,1113=COAL_ORE
1149,139,1062=DIAMOND_ORE
-931,87,292=IRON_ORE
-1261,36,1324=IRON_ORE
-1560,36,1211=DIAMOND_ORE
939,117,789=DIAMOND_ORE
-1222,52,1128=IRON_ORE
-971,61,747=COAL_ORE
-508,17,-55=DIAMOND_ORE
468,71,1142=COAL_ORE
470,75,1215=EMERALD_ORE
-1228,101,889=IRON_ORE
-504,59,1347=EMERALD_ORE
-726,63,539=COAL_ORE
-1298,7,1312=DIAMOND_ORE
-1227,108,823=EMERALD_ORE
-1373,57,1255=IRON_ORE
-959,72,747=EMERALD_ORE
-1542,59,708=EMERALD_ORE
-1277,24,1295=GOLD_ORE
1056,151,1165=DIAMOND_ORE
-1557,68,865=EMERALD_ORE
-1284,4,1298=DIAMOND_ORE
128,34,1045=EMERALD_ORE
-1448,69,1267=DIAMOND_ORE
-930,88,292=IRON_ORE
-677,54,-226=IRON_ORE
-1266,38,1334=IRON_ORE
-1535,84,948=IRON_ORE
-89,150,-3214=DIAMOND_ORE
-1491,56,928=EMERALD_ORE
-1008,97,95=EMERALD_ORE
134,5,1031=EMERALD_ORE
-708,59,1260=EMERALD_ORE
-588,64,190=COAL_ORE
893,91,987=IRON_ORE
-203,32,-3506=DIAMOND_ORE
-1072,55,337=DIAMOND_ORE
-1356,108,1376=IRON_ORE
-1104,102,-579=DIAMOND_ORE
-849,64,487=COAL_ORE
-1221,60,704=EMERALD_ORE
-1580,91,750=EMERALD_ORE
-581,67,209=COAL_ORE
-1488,63,1295=GOLD_ORE
-1300,27,1314=DIAMOND_ORE
-1482,63,1273=DIAMOND_ORE
353,56,1123=COAL_ORE
-1577,56,834=EMERALD_ORE
-1369,92,114=EMERALD_ORE
-1028,122,-346=IRON_ORE
-578,60,1198=EMERALD_ORE
1106,146,1112=DIAMOND_ORE
-1308,4,1338=IRON_ORE
-1269,28,1308=GOLD_ORE
-64,23,-419=DIAMOND_ORE
-684,61,1396=EMERALD_ORE
-1296,15,1313=DIAMOND_ORE
-1523,61,888=EMERALD_ORE
-1525,60,831=IRON_ORE
-576,67,1287=EMERALD_ORE
-78,53,-680=IRON_ORE
-1315,127,1311=IRON_ORE
754,79,1104=DIAMOND_ORE
639,88,909=IRON_ORE
-636,61,1188=EMERALD_ORE
-575,67,1285=EMERALD_ORE
-1350,100,40=IRON_ORE
-1492,58,971=EMERALD_ORE
-1316,84,1007=IRON_ORE
-795,60,852=COAL_ORE
265,23,-3579=DIAMOND_ORE
-563,65,188=COAL_ORE
945,123,784=DIAMOND_ORE
-1404,56,1226=IRON_ORE
-1225,52,1107=IRON_ORE
-1548,63,1264=DIAMOND_ORE
1104,145,1111=DIAMOND_ORE
-1357,120,1389=IRON_ORE
-1005,59,327=DIAMOND_ORE
-801,46,-175=IRON_ORE
-1001,98,-8=EMERALD_ORE
104,30,-3429=DIAMOND_ORE
437,70,1162=EMERALD_ORE
33,119,-3295=DIAMOND_ORE
-1145,136,-706=DIAMOND_ORE
-872,25,-207=IRON_ORE
515,68,1318=EMERALD_ORE
632,92,1044=IRON_ORE
-96,19,-455=DIAMOND_ORE
627,76,1339=IRON_ORE
-1329,32,1314=IRON_ORE
-1015,59,522=COAL_ORE
-1558,58,674=EMERALD_ORE
-1350,100,41=IRON_ORE
-1463,63,1262=DIAMOND_ORE
-1617,84,1249=DIAMOND_ORE
-1359,96,951=IRON_ORE
454,76,1288=EMERALD_ORE
-973,70,727=COAL_ORE
-197,144,-3631=DIAMOND_ORE
-796,60,853=COAL_ORE
496,78,1394=EMERALD_ORE
332,46,865=COAL_ORE
-1601,73,1295=GOLD_ORE
706,73,987=IRON_ORE
-1492,63,1315=DIAMOND_ORE
-588,64,192=COAL_ORE
596,88,1368=EMERALD_ORE
-1353,111,1380=IRON_ORE
-973,76,-254=IRON_ORE
-1423,55,989=IRON_ORE
-1305,92,-2=EMERALD_ORE
1152,134,949=DIAMOND_ORE
-1317,81,1006=IRON_ORE
-1385,97,1005=IRON_ORE
-591,63,134=IRON_ORE
-1630,99,200=EMERALD_ORE
-1189,90,958=IRON_ORE
769,80,1065=DIAMOND_ORE
483,85,1139=COAL_ORE
-1195,61,1182=IRON_ORE
-33,55,-634=IRON_ORE
-519,41,-52=IRON_ORE
-889,86,311=IRON_ORE
-1400,110,765=EMERALD_ORE
812,143,1075=DIAMOND_ORE
-716,55,-216=IRON_ORE
-1016,61,1001=EMERALD_ORE
640,100,1170=IRON_ORE
490,73,1163=EMERALD_ORE
434,74,1119=COAL_ORE
-65,20,-422=DIAMOND_ORE
-1316,20,1293=IRON_ORE
1063,152,1163=DIAMOND_ORE
495,74,1265=EMERALD_ORE
-1323,27,1329=IRON_ORE
-90,175,-3594=GOLD_ORE
-1590,63,972=EMERALD_ORE
436,82,1066=COAL_ORE
-1468,51,1064=IRON_ORE
-42,27,-3360=GOLD_ORE
101,56,-3354=DIAMOND_ORE
-161,61,1109=EMERALD_ORE
-863,59,902=COAL_ORE
-1303,93,-2=EMERALD_ORE
-1385,98,1006=IRON_ORE
-507,59,696=COAL_ORE
-1226,51,1107=IRON_ORE
-79,53,-680=IRON_ORE
-538,14,-42=DIAMOND_ORE
-1005,65,380=IRON_ORE
-1159,50,1206=IRON_ORE
-1502,63,1277=DIAMOND_ORE
-1501,46,1082=IRON_ORE
-1001,60,334=IRON_ORE
495,71,1266=EMERALD_ORE
-40,115,-3243=DIAMOND_ORE
-1213,92,55=EMERALD_ORE
190,54,1123=EMERALD_ORE
344,46,881=COAL_ORE
-46,55,-672=IRON_ORE
-701,68,608=COAL_ORE
-1274,7,1331=DIAMOND_ORE
-725,64,540=COAL_ORE
-1578,92,750=EMERALD_ORE
-1527,54,822=EMERALD_ORE
-1460,59,957=IRON_ORE
483,74,1153=COAL_ORE
1033,127,582=GOLD_ORE
-1457,41,1118=IRON_ORE
-1362,73,691=EMERALD_ORE
-1543,73,1280=DIAMOND_ORE
648,72,1300=IRON_ORE
127,36,1017=EMERALD_ORE
413,32,882=IRON_ORE
489,71,1210=EMERALD_ORE
-521,14,-51=DIAMOND_ORE
-1297,12,1314=GOLD_ORE
-1022,67,333=IRON_ORE
491,71,1218=EMERALD_ORE
-1585,78,976=IRON_ORE
-1511,49,870=EMERALD_ORE
410,75,1144=COAL_ORE
154,43,1025=EMERALD_ORE
-1347,100,44=IRON_ORE
-703,68,610=COAL_ORE
-687,44,166=IRON_ORE
343,43,874=COAL_ORE
-1509,49,869=EMERALD_ORE
-1607,61,954=IRON_ORE
-1413,57,1279=DIAMOND_ORE
506,83,1147=EMERALD_ORE
-256,57,1111=EMERALD_ORE
-1447,58,974=EMERALD_ORE
-702,68,609=COAL_ORE
-575,59,1199=EMERALD_ORE
-1420,79,564=EMERALD_ORE
505,77,1149=EMERALD_ORE
848,90,837=IRON_ORE
-519,41,-50=IRON_ORE
880,118,659=DIAMOND_ORE
-1506,55,1093=IRON_ORE
-856,60,776=COAL_ORE
-1229,158,-212=DIAMOND_ORE
-1508,94,361=EMERALD_ORE
-748,42,-128=IRON_ORE
927,88,962=IRON_ORE
-1631,97,204=EMERALD_ORE
-1529,55,897=EMERALD_ORE
688,89,1225=IRON_ORE
-1369,110,1314=IRON_ORE
689,95,1221=IRON_ORE
-675,48,-223=IRON_ORE
-1543,59,967=EMERALD_ORE
294,23,-3416=GOLD_ORE
993,128,643=GOLD_ORE
1122,135,641=DIAMOND_ORE
-519,41,-51=IRON_ORE
-1250,59,1029=IRON_ORE
-587,63,1210=EMERALD_ORE
881,118,660=DIAMOND_ORE
895,91,981=IRON_ORE
-1316,124,1309=IRON_ORE
-1269,56,1078=IRON_ORE
992,128,642=GOLD_ORE
-1255,99,29=IRON_ORE
-1278,2,1291=GOLD_ORE
551,74,1217=EMERALD_ORE
67,101,-3197=DIAMOND_ORE
-1429,94,362=EMERALD_ORE
496,82,1395=EMERALD_ORE
1104,147,1113=DIAMOND_ORE
-1266,3,1333=DIAMOND_ORE
1100,130,632=DIAMOND_ORE
-974,77,-257=IRON_ORE
628,68,1366=EMERALD_ORE
-1503,54,810=EMERALD_ORE
-1468,64,1343=GOLD_ORE
-1270,60,1009=IRON_ORE
-973,71,728=COAL_ORE
-89,151,-3212=DIAMOND_ORE
-1422,57,991=IRON_ORE
1036,121,690=DIAMOND_ORE
-679,73,1325=EMERALD_ORE
-2,29,-3264=GOLD_ORE
633,93,1171=IRON_ORE
-1273,59,1018=IRON_ORE
688,87,1228=IRON_ORE
496,83,1397=EMERALD_ORE
631,87,1173=IRON_ORE
331,47,865=COAL_ORE
-1230,79,896=IRON_ORE
128,36,1017=EMERALD_ORE
-1337,111,-2=EMERALD_ORE
-1366,37,1151=IRON_ORE
-797,61,679=COAL_ORE
-1153,70,1338=IRON_ORE
-1414,55,1016=IRON_ORE
-496,19,-62=DIAMOND_ORE
-595,48,-173=IRON_ORE
-1595,62,620=EMERALD_ORE
-1504,59,802=EMERALD_ORE
-953,80,-264=IRON_ORE
-1593,95,745=EMERALD_ORE
1134,132,666=DIAMOND_ORE
-1308,6,1328=DIAMOND_ORE
-1156,55,1202=IRON_ORE
660,80,1048=IRON_ORE
-1288,87,1004=IRON_ORE
362,64,1144=COAL_ORE
-1471,54,923=IRON_ORE
-490,20,-3481=GOLD_ORE
-1402,94,86=EMERALD_ORE
-971,78,-254=IRON_ORE
-955,80,-265=IRON_ORE
-1514,54,879=EMERALD_ORE
-1546,69,1178=DIAMOND_ORE
-1306,3,1341=GOLD_ORE
883,146,1163=DIAMOND_ORE
-1476,51,839=EMERALD_ORE
-1015,89,-221=IRON_ORE
-557,60,656=COAL_ORE
-1426,51,1097=IRON_ORE
395,78,1154=COAL_ORE
530,89,1400=EMERALD_ORE
626,71,1281=IRON_ORE
-1193,61,1068=IRON_ORE
1077,127,604=DIAMOND_ORE
-196,52,1293=EMERALD_ORE
489,78,1393=EMERALD_ORE
-1497,44,903=EMERALD_ORE
1055,123,662=DIAMOND_ORE
-1374,49,1334=IRON_ORE
-805,58,891=COAL_ORE
409,84,1117=COAL_ORE
-826,42,716=COAL_ORE
-1329,97,101=IRON_ORE
-991,97,15=EMERALD_ORE
-1168,72,1155=IRON_ORE
278,63,875=EMERALD_ORE
-804,58,890=COAL_ORE
401,92,1163=COAL_ORE
507,86,1146=EMERALD_ORE
-1026,123,-346=IRON_ORE
712,74,986=IRON_ORE
